Price,Square Area,Bedrooms,Bathrooms,Security,Airconditioning,Parking,Balcony,Rating,ReviewsCount,Swimming pool,Multi-Purpose Hall,Function Rooms,Gym,Study Hall,Furnishing_Fully Furnished,Furnishing_Semi Furnished,Furnishing_Unfurnished
38000,34,3,1,1,1,0,1,4.7,185,1,0,0,1,1,1,0,0
119599,104,4,3,1,1,2,1,,,1,1,1,1,1,1,0,0
145687,101,6,2,1,1,1,1,,,1,1,1,1,1,1,0,0
124405,75,6,3,1,1,2,1,,,1,1,1,1,1,1,0,0
82659,49,4,2,1,1,1,1,,,1,1,1,1,1,1,0,0
38500,30,1,1,1,1,0,1,4,3,1,1,1,1,1,1,0,0
74668,54,5,1,1,1,1,1,,,1,1,1,1,1,1,0,0
62577,44,3,2,1,1,0,1,,,1,1,1,1,1,1,0,0
106721,115,4,2,1,1,2,1,,,1,1,1,1,1,1,0,0
97238,60,5,1,1,1,2,1,,,1,1,1,1,1,1,0,0
87313,55,5,2,1,1,1,1,,,1,1,1,1,1,1,0,0
132518,74,6,3,1,1,1,1,,,1,1,1,1,1,1,0,0
102489,76,5,2,1,1,2,1,,,1,1,1,1,1,1,0,0
135308,51,5,3,1,1,1,1,,,1,1,1,1,1,1,0,0
90916,46,5,1,1,1,1,1,,,1,1,1,1,1,1,0,0
59423,39,3,1,1,1,1,1,,,1,1,1,1,1,1,0,0
107698,108,4,3,1,1,2,1,,,1,1,1,1,1,1,0,0
60101,43,3,1,1,1,1,1,,,1,1,1,1,1,1,0,0
146165,51,6,2,1,1,1,1,,,1,1,1,1,1,1,0,0
48004,34,3,1,1,1,1,1,,,1,0,1,1,1,0,1,0
82776,41,4,1,1,1,2,1,,,1,1,1,1,1,1,0,0
40000,35,3,1,1,1,0,1,4.3,66.5,1,1,0,1,1,0,1,0
40000,38,3,1,1,1,0,1,4.7,185,1,0,0,1,1,0,1,0
40000,31,2,1,1,1,1,1,4.6,8478,1,1,0,1,1,0,1,0
40000,34,1,2,1,1,0,1,4.4,37,1,1,0,1,1,0,1,0
40000,37,2,2,1,1,0,1,4.1,36,1,1,1,1,1,1,0,0
40000,38,1,2,1,1,1,1,4.3,66.5,1,1,0,1,1,0,1,0
40000,36,2,2,1,1,0,1,4.3,66.5,1,0,1,1,1,0,1,0
40000,39,2,1,1,1,1,1,4.2,14,1,1,1,1,1,0,1,0
40000,33,2,2,1,1,0,1,4.3,66.5,1,0,1,1,1,1,0,0
40000,40,1,1,1,1,1,1,4.3,66.5,1,1,1,1,1,0,1,0
40000,31,2,2,1,1,0,1,4.4,25,1,0,0,1,1,1,0,0
40000,31,1,1,1,1,0,1,4.7,185,1,1,0,1,1,0,1,0
40000,34,3,1,1,1,0,1,4.3,66.5,1,0,1,1,1,0,1,0
40000,33,1,2,1,1,0,1,4,3,1,1,0,1,1,0,1,0
40000,30,2,1,1,1,0,1,4.3,66.5,1,0,1,1,1,1,0,0
40000,34,1,2,1,1,0,1,4.3,27,1,0,1,1,1,0,1,0
40000,39,3,2,1,1,1,1,4.3,66.5,1,0,1,1,1,0,1,0
40000,40,3,2,1,1,0,1,4.4,37,1,0,0,1,1,0,1,0
40000,32,3,2,1,1,1,1,4.6,1872,1,1,0,1,1,1,0,0
40000,30,3,1,1,1,1,1,4.1,31,1,1,0,1,1,1,0,0
40000,39,1,1,1,1,1,1,4.6,243,1,0,0,1,1,0,1,0
40000,35,3,2,1,1,0,1,4.4,165,1,0,1,1,1,0,1,0
40000,39,2,1,1,1,1,1,4,3,1,1,0,1,1,1,0,0
40000,32,3,2,1,1,0,1,4.7,185,1,1,1,1,1,1,0,0
40000,40,2,1,1,1,1,1,4.3,66.5,1,1,0,1,1,0,1,0
40000,37,3,1,1,1,0,1,4.7,185,1,1,1,1,1,0,1,0
40000,32,1,1,1,1,0,1,4.4,37,1,0,0,1,1,0,1,0
40000,30,2,2,1,1,0,1,4.3,66.5,1,0,0,1,1,0,1,0
40000,31,2,1,1,1,1,1,4.4,165,1,1,1,1,1,0,1,0
40000,38,2,1,1,1,0,1,4.4,37,1,1,1,1,1,0,1,0
40000,39,1,1,1,1,1,1,4.3,66.5,1,0,0,1,1,0,1,0
40000,32,3,2,1,1,0,1,4.6,1872,1,0,0,1,1,1,0,0
40000,32,1,2,1,1,1,1,4.4,37,1,0,0,1,1,1,0,0
40000,34,2,2,1,1,0,1,4.3,66.5,1,0,1,1,1,0,1,0
40000,31,2,1,1,1,0,1,4.3,66.5,1,0,1,1,1,1,0,0
40000,39,1,2,1,1,0,1,4.5,152,1,1,0,1,1,1,0,0
40000,31,1,1,1,1,0,1,4.3,66.5,1,1,1,1,1,0,1,0
40000,37,3,2,1,1,1,1,4.7,185,1,0,0,1,1,1,0,0
40000,36,2,2,1,1,1,1,4.4,37,1,1,0,1,1,0,1,0
40000,37,2,2,1,1,1,1,4.6,16,1,1,0,1,1,1,0,0
40000,31,3,1,1,1,1,1,4.3,66.5,1,1,1,1,1,1,0,0
76703,54,5,2,1,1,1,1,,,1,1,1,1,1,1,0,0
135068,102,6,2,1,1,1,1,,,1,1,1,1,1,1,0,0
78256,43,4,2,1,1,1,1,,,1,1,1,1,1,1,0,0
44988,33,2,1,1,1,1,1,,,1,1,0,1,1,1,0,0
74407,40,4,2,1,1,2,1,,,1,1,1,1,1,1,0,0
105828,106,5,2,1,1,1,1,,,1,1,1,1,1,1,0,0
66585,45,2,1,1,1,1,1,,,1,1,1,1,1,1,0,0
66555,41,4,2,1,1,0,1,,,1,1,1,1,1,1,0,0
77226,56,5,1,1,1,2,1,,,1,1,1,1,1,1,0,0
115590,77,6,3,1,1,1,1,,,1,1,1,1,1,1,0,0
109332,112,5,2,1,1,1,1,,,1,1,1,1,1,1,0,0
99095,58,3,2,1,1,1,1,,,1,1,1,1,1,1,0,0
41802,36,3,2,1,1,0,1,,,1,0,0,1,1,1,0,0
146001,60,5,3,1,1,1,1,,,1,1,1,1,1,1,0,0
60135,35,4,1,1,1,1,1,,,1,1,1,1,1,1,0,0
48779,35,2,1,1,1,0,1,,,1,1,1,1,1,1,0,0
142214,54,5,2,1,1,1,1,,,1,1,1,1,1,1,0,0
122956,105,4,2,1,1,2,1,,,1,1,1,1,1,1,0,0
134651,76,5,2,1,1,1,1,,,1,1,1,1,1,1,0,0
113726,109,5,3,1,1,1,1,,,1,1,1,1,1,1,0,0
88165,52,3,2,1,1,2,1,,,1,1,1,1,1,1,0,0
42000,40,1,1,1,1,1,1,4.4,37,1,1,0,1,1,0,1,0
42000,35,3,1,1,1,1,1,4.5,152,1,1,0,1,1,1,0,0
42000,30,3,1,1,1,0,1,4.3,66.5,1,0,1,1,1,0,1,0
42000,30,1,2,1,1,0,1,4.3,66.5,1,0,1,1,1,1,0,0
42000,38,1,1,1,1,0,1,4.5,152,1,1,0,1,1,0,1,0
42000,38,1,2,1,1,0,1,4.4,37,1,1,1,1,1,1,0,0
42000,33,2,2,1,1,0,1,4.8,16,1,0,1,1,1,0,1,0
42000,33,3,1,1,1,1,1,4.7,185,1,0,0,1,1,0,1,0
42000,36,3,1,1,1,0,1,4.3,66.5,1,1,1,1,1,1,0,0
42000,32,3,2,1,1,1,1,4.3,66.5,1,0,1,1,1,1,0,0
42000,39,2,1,1,1,1,1,4.3,66.5,1,0,1,1,1,1,0,0
42000,30,1,1,1,1,1,1,4.5,33,1,0,1,1,1,1,0,0
42000,33,1,1,1,1,0,1,4.5,33,1,0,1,1,1,0,1,0
42000,39,1,1,1,1,0,1,4.3,66.5,1,1,1,1,1,1,0,0
42000,34,1,1,1,1,1,1,4.4,8,1,1,1,1,1,1,0,0
42000,30,2,2,1,1,0,1,4.3,65,1,1,1,1,1,1,0,0
125619,115,6,2,1,1,2,1,,,1,1,1,1,1,1,0,0
131820,86,5,2,1,1,1,1,,,1,1,1,1,1,1,0,0
37362,33,3,1,1,1,0,1,,,1,1,1,1,1,0,1,0
87334,55,3,2,1,1,2,1,,,1,1,1,1,1,1,0,0
102268,53,6,2,1,1,2,1,,,1,1,1,1,1,1,0,0
67769,35,3,1,1,1,0,1,,,1,1,1,1,1,1,0,0
43000,38,1,2,1,1,1,1,4.4,37,1,1,0,1,1,1,0,0
43000,40,3,1,1,1,1,1,4,3,1,1,1,1,1,0,1,0
43000,40,3,1,1,1,0,1,4.4,37,1,0,0,1,1,1,0,0
135370,103,5,2,1,1,1,1,,,1,1,1,1,1,1,0,0
61137,44,4,1,1,1,1,1,,,1,1,1,1,1,1,0,0
33060,30,2,1,1,1,0,0,,,1,0,0,0,1,0,0,1
100819,116,5,3,1,1,1,1,,,1,1,1,1,1,1,0,0
68507,36,4,2,1,1,1,1,,,1,1,1,1,1,1,0,0
98131,51,3,1,1,1,2,1,,,1,1,1,1,1,1,0,0
49338,40,3,2,1,1,0,1,,,1,0,1,1,1,1,0,0
47045,31,1,2,1,1,1,1,,,1,0,0,1,1,1,0,0
142824,61,4,3,1,1,2,1,,,1,1,1,1,1,1,0,0
94883,46,5,1,1,1,1,1,,,1,1,1,1,1,1,0,0
37083,36,3,2,1,1,1,1,,,1,0,1,1,1,1,0,0
63881,45,4,1,1,1,0,1,,,1,1,1,1,1,1,0,0
62739,36,2,1,1,1,0,1,,,1,1,1,1,1,1,0,0
82576,40,4,2,1,1,1,1,,,1,1,1,1,1,1,0,0
97337,41,3,2,1,1,1,1,,,1,1,1,1,1,1,0,0
65477,36,4,2,1,1,1,1,,,1,1,1,1,1,1,0,0
129438,85,4,3,1,1,1,1,,,1,1,1,1,1,1,0,0
82553,41,5,1,1,1,2,1,,,1,1,1,1,1,1,0,0
59940,40,4,2,1,1,1,1,,,1,1,1,1,1,1,0,0
124770,91,4,3,1,1,1,1,,,1,1,1,1,1,1,0,0
114849,104,5,2,1,1,2,1,,,1,1,1,1,1,1,0,0
53365,35,2,2,1,1,1,1,,,1,1,1,1,1,1,0,0
137095,95,4,3,1,1,1,1,,,1,1,1,1,1,1,0,0
90458,60,3,1,1,1,1,1,,,1,1,1,1,1,1,0,0
141836,111,4,2,1,1,2,1,,,1,1,1,1,1,1,0,0
103016,52,5,2,1,1,2,1,,,1,1,1,1,1,1,0,0
45000,33,1,2,1,1,0,1,4.4,37,1,1,1,1,1,1,0,0
45000,35,3,1,1,1,0,1,4.4,37,1,0,0,1,1,0,1,0
45000,39,2,1,1,1,1,1,4.3,66.5,1,1,0,1,1,0,1,0
45000,39,3,1,1,1,0,1,4.6,1872,1,0,1,1,1,0,1,0
45000,34,3,1,1,1,0,1,4.3,66.5,1,1,1,1,1,0,1,0
45000,35,1,2,1,1,1,1,4.4,37,1,1,0,1,1,1,0,0
45000,34,3,1,1,1,1,1,3.8,65,1,1,1,1,1,1,0,0
45000,36,1,2,1,1,1,1,4.3,66.5,1,0,1,1,1,1,0,0
45000,34,1,1,1,1,1,1,4.3,66.5,1,0,1,1,1,1,0,0
45000,30,1,2,1,1,0,1,4.5,152,1,0,0,1,1,0,1,0
45000,35,3,1,1,1,0,1,4.4,37,1,1,1,1,1,1,0,0
45000,33,3,2,1,1,0,1,3.7,23,1,1,1,1,1,1,0,0
45000,33,2,2,1,1,1,1,4.6,1872,1,0,1,1,1,0,1,0
45000,31,3,2,1,1,1,1,4.4,37,1,1,1,1,1,1,0,0
45000,31,1,1,1,1,0,1,4.3,66.5,1,1,0,1,1,0,1,0
45000,36,2,1,1,1,0,1,4.3,66.5,1,1,1,1,1,1,0,0
45000,39,1,2,1,1,1,1,5,2,1,0,0,1,1,0,1,0
45000,35,2,2,1,1,1,1,4.3,66.5,1,0,0,1,1,1,0,0
45000,34,1,2,1,1,0,1,5,3,1,0,1,1,1,1,0,0
45000,30,3,1,1,1,1,1,4.3,66.5,1,0,1,1,1,0,1,0
45000,34,1,1,1,1,1,1,4.3,66.5,1,0,1,1,1,1,0,0
45000,35,1,2,1,1,0,1,4.3,66.5,1,0,1,1,1,0,1,0
45000,40,1,2,1,1,0,1,4.3,113,1,0,1,1,1,1,0,0
45000,35,2,2,1,1,1,1,4.5,152,1,1,0,1,1,1,0,0
45000,31,2,2,1,1,0,1,4.3,66.5,1,0,1,1,1,1,0,0
45000,40,1,1,1,1,1,1,4.3,66.5,1,0,1,1,1,0,1,0
45000,38,2,1,1,1,1,1,4.3,66.5,1,1,1,1,1,0,1,0
45000,39,3,1,1,1,0,1,4.7,185,1,1,0,1,1,1,0,0
45000,33,2,2,1,1,0,1,4.5,152,1,1,1,1,1,0,1,0
45000,34,2,2,1,1,1,1,4.3,66.5,1,1,0,1,1,1,0,0
45000,37,2,2,1,1,0,1,4.3,66.5,1,1,0,1,1,1,0,0
45000,31,2,2,1,1,1,1,4.3,66.5,1,0,1,1,1,0,1,0
45000,39,3,1,1,1,1,1,4.1,36,1,0,0,1,1,1,0,0
45000,39,3,2,1,1,0,1,4.3,54,1,1,0,1,1,1,0,0
45000,31,3,2,1,1,1,1,4.6,91,1,0,1,1,1,0,1,0
45000,33,2,2,1,1,1,1,4.4,165,1,1,0,1,1,1,0,0
45000,36,2,2,1,1,1,1,4.3,66.5,1,1,0,1,1,0,1,0
45000,33,2,2,1,1,1,1,4.3,66.5,1,1,1,1,1,1,0,0
45000,30,3,2,1,1,0,1,4.5,152,1,1,0,1,1,1,0,0
45000,33,2,1,1,1,0,1,4.1,36,1,0,1,1,1,1,0,0
45000,35,3,1,1,1,1,1,4.3,66.5,1,1,0,1,1,0,1,0
45000,35,3,2,1,1,0,1,4.4,165,1,0,1,1,1,1,0,0
45000,35,3,2,1,1,0,1,4.6,91,1,1,1,1,1,0,1,0
45000,31,3,2,1,1,1,1,4.5,75,1,1,0,1,1,0,1,0
45000,32,1,1,1,1,1,1,4.5,152,1,1,0,1,1,0,1,0
45000,37,1,2,1,1,1,1,4.3,66.5,1,1,0,1,1,1,0,0
45000,37,3,2,1,1,1,1,4,3,1,0,0,1,1,0,1,0
45000,38,2,1,1,1,1,1,4.3,66.5,1,0,0,1,1,1,0,0
45000,30,3,1,1,1,0,1,3.8,392,1,0,0,1,1,0,1,0
45000,37,1,2,1,1,0,1,4.3,80,1,1,0,1,1,0,1,0
109504,114,4,3,1,1,1,1,,,1,1,1,1,1,1,0,0
90247,51,5,1,1,1,2,1,,,1,1,1,1,1,1,0,0
67729,37,4,2,1,1,0,1,,,1,1,1,1,1,1,0,0
140424,105,4,3,1,1,2,1,,,1,1,1,1,1,1,0,0
43175,39,1,1,1,1,1,1,,,1,1,0,1,1,0,1,0
69243,39,2,1,1,1,0,1,,,1,1,1,1,1,1,0,0
48482,39,2,2,1,1,1,1,,,1,0,1,1,1,0,1,0
95873,40,3,1,1,1,1,1,,,1,1,1,1,1,1,0,0
88233,56,5,2,1,1,2,1,,,1,1,1,1,1,1,0,0
64269,37,4,1,1,1,1,1,,,1,1,1,1,1,1,0,0
53183,43,4,2,1,1,0,1,,,1,1,1,1,1,1,0,0
123716,60,6,3,1,1,1,1,,,1,1,1,1,1,1,0,0
72759,53,5,2,1,1,2,1,,,1,1,1,1,1,1,0,0
129942,118,4,2,1,1,1,1,,,1,1,1,1,1,1,0,0
61480,36,4,1,1,1,0,1,,,1,1,1,1,1,1,0,0
72836,55,3,1,1,1,1,1,,,1,1,1,1,1,1,0,0
106741,61,4,2,1,1,1,1,,,1,1,1,1,1,1,0,0
80252,47,4,2,1,1,2,1,,,1,1,1,1,1,1,0,0
116454,118,5,2,1,1,1,1,,,1,1,1,1,1,1,0,0
98982,58,5,2,1,1,1,1,,,1,1,1,1,1,1,0,0
94979,58,5,2,1,1,2,1,,,1,1,1,1,1,1,0,0
100071,101,6,3,1,1,1,1,,,1,1,1,1,1,1,0,0
108872,94,4,3,1,1,2,1,,,1,1,1,1,1,1,0,0
34564,27,1,1,1,1,0,0,,,1,0,0,1,1,0,0,1
105107,85,5,3,1,1,1,1,,,1,1,1,1,1,1,0,0
108389,105,4,3,1,1,1,1,,,1,1,1,1,1,1,0,0
50283,44,4,2,1,1,1,1,,,1,1,1,1,1,1,0,0
76164,53,5,2,1,1,1,1,,,1,1,1,1,1,1,0,0
46999,32,3,2,1,1,0,1,4.3,66.5,1,1,0,1,1,1,0,0
91245,42,3,2,1,1,2,1,,,1,1,1,1,1,1,0,0
47000,35,2,2,1,1,1,1,4.3,66.5,1,0,0,1,1,0,1,0
47000,40,1,2,1,1,0,1,4.3,23,1,1,0,1,1,1,0,0
47000,33,2,1,1,1,0,1,5,2,1,1,1,1,1,1,0,0
47000,37,2,2,1,1,0,1,4.4,44,1,1,0,1,1,1,0,0
47000,34,2,1,1,1,0,1,4.4,44,1,0,0,1,1,0,1,0
47000,34,3,2,1,1,1,1,4.5,152,1,1,1,1,1,1,0,0
74579,47,4,1,1,1,1,1,,,1,1,1,1,1,1,0,0
87307,46,5,1,1,1,1,1,,,1,1,1,1,1,1,0,0
82496,41,3,1,1,1,1,1,,,1,1,1,1,1,1,0,0
36113,37,1,2,1,1,1,1,,,1,1,0,1,1,1,0,0
113763,72,6,2,1,1,2,1,,,1,1,1,1,1,1,0,0
118079,103,6,2,1,1,1,1,,,1,1,1,1,1,1,0,0
37683,40,3,2,1,1,0,1,,,1,0,0,1,1,1,0,0
49645,37,3,1,1,1,1,1,,,1,0,1,1,1,0,1,0
99321,43,4,1,1,1,1,1,,,1,1,1,1,1,1,0,0
48000,40,2,2,1,1,0,1,3,1,1,1,1,1,1,1,0,0
48000,39,1,1,1,1,1,1,4,23,1,1,1,1,1,0,1,0
48000,39,3,2,1,1,1,1,4.3,66.5,1,0,1,1,1,0,1,0
48000,31,1,1,1,1,0,1,4.2,53,1,1,1,1,1,1,0,0
48000,38,1,1,1,1,0,1,4,1,1,1,1,1,1,1,0,0
94394,59,5,1,1,1,1,1,,,1,1,1,1,1,1,0,0
148849,69,5,3,1,1,1,1,,,1,1,1,1,1,1,0,0
139534,94,6,3,1,1,1,1,,,1,1,1,1,1,1,0,0
122093,72,5,3,1,1,2,1,,,1,1,1,1,1,1,0,0
103772,75,4,3,1,1,2,1,,,1,1,1,1,1,1,0,0
121086,91,6,2,1,1,1,1,,,1,1,1,1,1,1,0,0
85646,46,5,1,1,1,1,1,,,1,1,1,1,1,1,0,0
138441,71,6,3,1,1,2,1,,,1,1,1,1,1,1,0,0
131641,120,4,3,1,1,2,1,,,1,1,1,1,1,1,0,0
137269,119,4,3,1,1,1,1,,,1,1,1,1,1,1,0,0
49000,36,1,1,1,1,0,1,4.3,66.5,1,1,0,1,1,0,1,0
53481,39,4,2,1,1,0,1,,,1,1,1,1,1,1,0,0
40569,40,3,1,1,1,1,1,,,1,1,0,1,1,0,1,0
76610,56,5,2,1,1,1,1,,,1,1,1,1,1,1,0,0
74054,46,4,1,1,1,1,1,,,1,1,1,1,1,1,0,0
71856,46,5,2,1,1,1,1,,,1,1,1,1,1,1,0,0
114175,57,5,2,1,1,2,1,,,1,1,1,1,1,1,0,0
49564,36,1,1,1,1,1,1,,,1,1,0,1,1,1,0,0
144710,109,4,2,1,1,1,1,,,1,1,1,1,1,1,0,0
94961,55,4,2,1,1,2,1,,,1,1,1,1,1,1,0,0
64512,44,3,1,1,1,0,1,,,1,1,1,1,1,1,0,0
65741,38,2,1,1,1,0,1,,,1,1,1,1,1,1,0,0
45404,40,3,1,1,1,1,1,,,1,1,1,1,1,1,0,0
111759,57,4,3,1,1,2,1,,,1,1,1,1,1,1,0,0
63094,39,4,2,1,1,0,1,,,1,1,1,1,1,1,0,0
57559,38,3,2,1,1,1,1,,,1,1,1,1,1,1,0,0
50000,36,4,1,1,1,1,1,4.4,44,1,1,1,1,1,1,0,0
50000,40,3,1,1,1,1,1,4.4,44,1,1,1,1,1,1,0,0
50000,36,3,2,1,1,1,1,4.3,66.5,1,1,1,1,1,1,0,0
50000,40,4,1,1,1,1,1,4.3,375,1,1,1,1,1,1,0,0
50000,36,4,2,1,1,0,1,4.3,66.5,1,1,1,1,1,1,0,0
50000,45,3,1,1,1,0,1,4.6,194,1,1,1,1,1,1,0,0
50000,38,4,2,1,1,1,1,4.1,43,1,1,1,1,1,1,0,0
50000,36,4,1,1,1,1,1,4.3,23,1,1,1,1,1,1,0,0
50000,42,4,1,1,1,0,1,4.5,75,1,1,1,1,1,1,0,0
50000,45,4,2,1,1,1,1,4.5,75,1,1,1,1,1,1,0,0
50000,36,4,1,1,1,0,1,4.3,66.5,1,1,1,1,1,1,0,0
50000,40,4,1,1,1,0,1,4.4,165,1,1,1,1,1,1,0,0
50000,39,3,2,1,1,0,1,4.4,44,1,1,1,1,1,1,0,0
50000,35,4,2,1,1,1,1,4.3,375,1,1,1,1,1,1,0,0
50000,41,4,2,1,1,0,1,4.3,375,1,1,1,1,1,1,0,0
50000,44,4,2,1,1,0,1,4.4,165,1,1,1,1,1,1,0,0
50000,42,2,2,1,1,1,1,4.3,66.5,1,1,1,1,1,1,0,0
50000,35,2,2,1,1,0,1,4.5,348,1,1,1,1,1,1,0,0
50000,41,4,2,1,1,1,1,3.9,48,1,1,1,1,1,1,0,0
50000,39,4,2,1,1,1,1,4.3,66.5,1,1,1,1,1,1,0,0
50000,44,3,2,1,1,0,1,4.3,66.5,1,1,1,1,1,1,0,0
50000,36,3,1,1,1,1,1,4.3,66.5,1,1,1,1,1,1,0,0
50000,38,4,1,1,1,1,1,4.4,44,1,1,1,1,1,1,0,0
50000,38,4,2,1,1,0,1,4.3,66.5,1,1,1,1,1,1,0,0
50000,36,4,1,1,1,1,1,4.6,122,1,1,1,1,1,1,0,0
50000,37,2,1,1,1,0,1,4.4,120,1,1,1,1,1,1,0,0
50000,45,2,2,1,1,1,1,4.3,66.5,1,1,1,1,1,1,0,0
50000,36,4,1,1,1,1,1,4.3,66.5,1,1,1,1,1,1,0,0
50000,37,4,1,1,1,0,1,4.4,120,1,1,1,1,1,1,0,0
50000,43,2,1,1,1,0,1,4.3,66.5,1,1,1,1,1,1,0,0
50000,41,2,2,1,1,1,1,4,11,1,1,1,1,1,1,0,0
50000,39,3,1,1,1,1,1,4.4,44,1,1,1,1,1,1,0,0
54638,41,3,2,1,1,1,1,,,1,1,1,1,1,1,0,0
130349,55,6,3,1,1,2,1,,,1,1,1,1,1,1,0,0
76788,44,4,1,1,1,1,1,,,1,1,1,1,1,1,0,0
126303,118,5,2,1,1,1,1,,,1,1,1,1,1,1,0,0
32907,29,1,1,1,1,0,1,,,1,1,0,0,0,0,0,1
58948,36,2,2,1,1,0,1,,,1,1,1,1,1,1,0,0
141037,75,5,3,1,1,1,1,,,1,1,1,1,1,1,0,0
45685,38,3,2,1,1,0,1,,,1,0,0,1,1,0,1,0
145483,58,6,2,1,1,2,1,,,1,1,1,1,1,1,0,0
115536,97,6,3,1,1,2,1,,,1,1,1,1,1,1,0,0
106286,99,4,3,1,1,2,1,,,1,1,1,1,1,1,0,0
43328,32,1,2,1,1,0,1,,,1,1,0,1,1,1,0,0
86993,42,5,2,1,1,2,1,,,1,1,1,1,1,1,0,0
139231,63,5,3,1,1,1,1,,,1,1,1,1,1,1,0,0
120134,75,5,3,1,1,1,1,,,1,1,1,1,1,1,0,0
118960,53,4,3,1,1,2,1,,,1,1,1,1,1,1,0,0
113179,120,4,2,1,1,2,1,,,1,1,1,1,1,1,0,0
141864,71,4,3,1,1,1,1,,,1,1,1,1,1,1,0,0
74014,57,4,1,1,1,2,1,,,1,1,1,1,1,1,0,0
139368,108,4,3,1,1,2,1,,,1,1,1,1,1,1,0,0
41472,40,2,1,1,1,1,1,,,1,1,0,1,1,1,0,0
113301,68,5,3,1,1,1,1,,,1,1,1,1,1,1,0,0
82079,55,4,1,1,1,1,1,,,1,1,1,1,1,1,0,0
39515,36,3,1,1,1,1,1,,,1,0,1,1,1,1,0,0
40717,36,2,2,1,1,1,1,,,1,1,0,1,1,0,1,0
33429,30,2,1,1,1,0,1,,,1,1,1,0,1,0,0,1
52000,42,2,1,1,1,1,1,4.3,66.5,1,1,1,1,1,1,0,0
52000,41,2,1,1,1,1,1,4.4,37,1,1,1,1,1,1,0,0
52000,39,3,2,1,1,1,1,4.3,66.5,1,1,1,1,1,1,0,0
109094,90,5,2,1,1,1,1,,,1,1,1,1,1,1,0,0
109524,64,5,2,1,1,1,1,,,1,1,1,1,1,1,0,0
50643,44,2,1,1,1,1,1,,,1,1,1,1,1,1,0,0
84831,58,5,1,1,1,1,1,,,1,1,1,1,1,1,0,0
61716,40,4,2,1,1,1,1,,,1,1,1,1,1,1,0,0
54782,37,4,1,1,1,0,1,,,1,1,1,1,1,1,0,0
115859,94,5,3,1,1,2,1,,,1,1,1,1,1,1,0,0
89476,46,4,2,1,1,1,1,,,1,1,1,1,1,1,0,0
116270,71,6,3,1,1,2,1,,,1,1,1,1,1,1,0,0
94696,54,4,1,1,1,2,1,,,1,1,1,1,1,1,0,0
140772,96,5,2,1,1,2,1,,,1,1,1,1,1,1,0,0
53000,37,4,2,1,1,0,1,4.7,185,1,1,1,1,1,1,0,0
130462,100,5,3,1,1,1,1,,,1,1,1,1,1,1,0,0
112446,83,4,3,1,1,1,1,,,1,1,1,1,1,1,0,0
87392,46,4,1,1,1,2,1,,,1,1,1,1,1,1,0,0
89535,41,4,2,1,1,1,1,,,1,1,1,1,1,1,0,0
54000,35,4,1,1,1,1,1,4.7,185,1,1,1,1,1,1,0,0
126087,54,4,3,1,1,1,1,,,1,1,1,1,1,1,0,0
116111,67,5,3,1,1,1,1,,,1,1,1,1,1,1,0,0
58718,38,4,2,1,1,1,1,,,1,1,1,1,1,1,0,0
96075,57,4,1,1,1,1,1,,,1,1,1,1,1,1,0,0
51040,36,2,1,1,1,0,1,,,1,1,1,1,1,1,0,0
121845,114,5,2,1,1,2,1,,,1,1,1,1,1,1,0,0
52119,35,4,2,1,1,0,1,,,1,1,1,1,1,1,0,0
131655,58,6,3,1,1,1,1,,,1,1,1,1,1,1,0,0
35366,32,2,1,1,1,0,1,,,1,1,0,1,1,0,1,0
79781,56,5,2,1,1,2,1,,,1,1,1,1,1,1,0,0
101864,79,5,2,1,1,2,1,,,1,1,1,1,1,1,0,0
113186,117,5,2,1,1,1,1,,,1,1,1,1,1,1,0,0
121616,70,4,2,1,1,2,1,,,1,1,1,1,1,1,0,0
55000,35,3,2,1,1,0,1,4.4,44,1,1,1,1,1,1,0,0
55000,44,2,1,1,1,1,1,4.4,165,1,1,1,1,1,1,0,0
55000,41,2,2,1,1,1,1,4.3,66.5,1,1,1,1,1,1,0,0
55000,40,2,2,1,1,1,1,4.4,165,1,1,1,1,1,1,0,0
55000,44,2,1,1,1,0,1,4.3,66.5,1,1,1,1,1,1,0,0
55000,35,3,2,1,1,0,1,4.3,66.5,1,1,1,1,1,1,0,0
55000,43,4,1,1,1,0,1,4.3,23,1,1,1,1,1,1,0,0
55000,42,4,1,1,1,1,1,4.6,122,1,1,1,1,1,1,0,0
55000,41,4,2,1,1,1,1,4.3,66.5,1,1,1,1,1,1,0,0
55000,36,2,1,1,1,1,1,4.3,66.5,1,1,1,1,1,1,0,0
55000,42,3,2,1,1,0,1,4.4,165,1,1,1,1,1,1,0,0
55000,42,4,1,1,1,1,1,4.1,36,1,1,1,1,1,1,0,0
55000,43,4,2,1,1,1,1,4.3,66.5,1,1,1,1,1,1,0,0
55000,35,4,1,1,1,1,1,4.3,66.5,1,1,1,1,1,1,0,0
55000,43,4,2,1,1,1,1,4.3,66.5,1,1,1,1,1,1,0,0
55000,40,4,1,1,1,0,1,4.4,165,1,1,1,1,1,1,0,0
55000,35,4,1,1,1,0,1,4.3,66.5,1,1,1,1,1,1,0,0
55000,44,2,2,1,1,1,1,4.3,66.5,1,1,1,1,1,1,0,0
55000,39,2,2,1,1,1,1,4.2,35,1,1,1,1,1,1,0,0
55000,40,4,1,1,1,0,1,4.3,66.5,1,1,1,1,1,1,0,0
